,Total Gap,Fraction Electric Spending,Total Households,Households Poverty <2.5,Avg Total Energy Cost,Fraction Owners,Median Cost Burden,Median Cost Burden Poverty<2.5,Utility Number,Utility Name
810.0,13155320.0,0.789246848916691,31856.0,10685.0,2882.1416015625,0.7657270215971873,4.28000020980835,10.369999885559082,12929.0,South Central Indiana REMC
811.0,1397221.0,0.8293981124355121,5843.0,2584.0,2014.7811279296875,0.7523532431969878,3.8399999141693115,7.465000152587891,12944.0,City of Morganton - (NC)
812.0,3078076.0,0.9404962327599754,10315.0,5899.0,1992.5535888671875,0.5743092583616093,4.869999885559082,7.53000020980835,12988.0,City of Morristown - (TN)
813.0,4578464.0,0.6516561817756694,13972.0,3284.0,3360.363037109375,0.8549241339822502,4.139999866485596,9.795000076293945,12990.0,Consolidated Cooperative
814.0,5116066.0,0.7324322976739399,15392.0,7955.0,2146.624755859375,0.7960628898128899,4.760000228881836,8.420000076293945,13027.0,"Mountain Electric Coop, Inc"
815.0,5116066.0,0.7324322976739399,15392.0,7955.0,2146.624755859375,0.7960628898128899,4.760000228881836,8.420000076293945,13027.0,"Mountain Electric Coop, Inc"
816.0,1683817.0,0.786450136016062,3269.0,1493.0,2616.968994140625,0.7390639339247477,5.690000057220459,10.890000343322754,13032.0,Mt Carmel Public Utility Co
818.0,2948438.0,0.8625235275594185,7618.0,2743.0,2922.59033203125,0.8011289052244683,4.130000114440918,8.630000114440918,13039.0,City of Mt Pleasant - (TN)
819.0,2368819.0,0.602759916235708,7643.0,2146.0,2689.990234375,0.7383226481748004,3.680000066757202,8.979999542236328,13050.0,"Mountain Parks Electric, Inc"
820.0,8141486.0,0.5719338084580815,41756.0,8918.0,2607.994140625,0.8674681482900661,2.630000114440918,8.210000038146973,13058.0,"Mountain View Elec Assn, Inc"
821.0,530964.0,0.6231368764768385,3482.0,1111.0,1810.9420166015625,0.7248707639287766,2.5799999237060547,6.489999771118164,13073.0,"Mt Wheeler Power, Inc"
822.0,530964.0,0.6231368764768385,3482.0,1111.0,1810.9420166015625,0.7248707639287766,2.5799999237060547,6.489999771118164,13073.0,"Mt Wheeler Power, Inc"
823.0,1414648.0,0.5656600076997697,19203.0,4942.0,1634.5338134765625,0.6563037025464771,2.1700000762939453,5.875,13137.0,City of Murray - (UT)
825.0,1553043.0,0.6272368361225237,10522.0,3535.0,2106.92236328125,0.7353164797567002,3.200000047683716,6.909999847412109,13143.0,Board of Water Electric & Communications
826.0,954272.0,0.8033337720633281,4902.0,1796.0,2123.167724609375,0.79906160750714,3.494999885559082,7.179999828338623,13144.0,City of Muscle Shoals
827.0,110076.0,0.5784904343689657,836.0,257.0,2006.6575927734375,0.7081339712918661,2.934999942779541,6.480000019073486,13145.0,Village of Muscoda - (WI)
828.0,2227867.0,0.6541236099229091,8740.0,3264.0,2109.636474609375,0.6800915331807781,3.445000171661377,8.199999809265137,13196.0,Northern Plains Electric Coop
829.0,2434831.0,0.5833655998548584,3816.0,842.0,4396.7744140625,0.7046645702306079,4.659999847412109,12.204999923706055,13206.0,Nantucket Electric Co
830.0,2434831.0,0.5833655998548584,3816.0,842.0,4396.7744140625,0.7046645702306079,4.659999847412109,12.204999923706055,13206.0,Nantucket Electric Co
831.0,8727207.0,0.5295725751460981,74142.0,16222.0,2325.40283203125,0.7667179196676648,2.4700000286102295,7.03000020980835,13208.0,City of Naperville - (IL)
832.0,153461888.0,0.5593009644071717,408598.0,128596.0,2970.165283203125,0.6222375048336017,3.9700000286102295,10.609999656677246,13214.0,The Narragansett Electric Co
833.0,153461888.0,0.5593009644071717,408598.0,128596.0,2970.165283203125,0.6222375048336017,3.9700000286102295,10.609999656677246,13214.0,The Narragansett Electric Co
834.0,72160840.0,0.8677090720568122,335423.0,98286.0,2252.962646484375,0.5730793654579441,3.0299999713897705,8.010000228881836,13216.0,Nashville Electric Service
835.0,6281437.0,0.7619385293117787,10829.0,5552.0,2650.12060546875,0.7389417305383692,5.900000095367432,11.09000015258789,13227.0,Natchez Trace Elec Power Assn
836.0,1944372.0,0.8456798618166119,6136.0,3526.0,1803.90625,0.5138526727509778,4.909999847412109,8.460000038146973,13228.0,City of Natchitoches
837.0,7055703.0,0.7049190452680383,24227.0,8683.0,2493.905517578125,0.7782226441573451,3.9100000858306885,8.479999542236328,13292.0,Norris Electric Coop
838.0,35215936.0,0.5270222786498493,43835.0,27961.0,2611.2607421875,0.7268392836774267,7.239999771118164,12.640000343322754,13314.0,Navajo Tribal Utility Authority
839.0,35215936.0,0.5270222786498493,43835.0,27961.0,2611.2607421875,0.7268392836774267,7.239999771118164,12.640000343322754,13314.0,Navajo Tribal Utility Authority
840.0,35215936.0,0.5270222786498493,43835.0,27961.0,2611.2607421875,0.7268392836774267,7.239999771118164,12.640000343322754,13314.0,Navajo Tribal Utility Authority
841.0,11427321.0,0.5032936872399862,20918.0,9330.0,2805.633544921875,0.7560952289893871,5.239999771118164,10.239999771118164,13318.0,"Navopache Electric Coop, Inc"
842.0,11427321.0,0.5032936872399862,20918.0,9330.0,2805.633544921875,0.7560952289893871,5.239999771118164,10.239999771118164,13318.0,"Navopache Electric Coop, Inc"
843.0,10546681.0,0.8369100228831656,34132.0,13593.0,2482.8173828125,0.7145493964607993,3.9100000858306885,8.329999923706055,13332.0,"Navarro County Elec Coop, Inc"
844.0,5373494.0,0.7016332789017438,43630.0,15988.0,1793.3341064453125,0.6726793490717397,2.9100000858306885,6.320000171661377,13337.0,Nebraska Public Power District
845.0,5373494.0,0.7016332789017438,43630.0,15988.0,1793.3341064453125,0.6726793490717397,2.9100000858306885,6.320000171661377,13337.0,Nebraska Public Power District
846.0,885774.0,0.6205144918059325,1785.0,603.0,3031.5537109375,0.765266106442577,4.869999885559082,10.920000076293945,13352.0,City of Negaunee
867.0,152333792.0,0.8251475551089611,798566.0,279880.0,2109.275146484375,0.5497616978433842,3.119999885559082,7.230000019073486,13407.0,Nevada Power Co
868.0,152333792.0,0.8251475551089611,798566.0,279880.0,2109.275146484375,0.5497616978433842,3.119999885559082,7.230000019073486,13407.0,Nevada Power Co
869.0,3079959.0,0.7603393075144125,8599.0,4058.0,2460.076904296875,0.7556692638678916,4.789999961853027,8.25,13412.0,City of New Albany - (MS)
870.0,4530164.0,0.8365575861043448,16818.0,6955.0,2246.049072265625,0.6476988940420978,3.869999885559082,8.0,13416.0,City of New Bern - (NC)
873.0,132946.0,0.5902347973836284,995.0,278.0,2185.734375,0.7527638190954774,3.0,6.364999771118164,13438.0,Village of New Glarus - (WI)
874.0,30938950.0,0.509975739462756,71236.0,19019.0,3346.511962890625,0.7817255320343647,4.215000152587891,11.170000076293945,13441.0,New Hampshire Elec Coop Inc
875.0,30938950.0,0.509975739462756,71236.0,19019.0,3346.511962890625,0.7817255320343647,4.215000152587891,11.170000076293945,13441.0,New Hampshire Elec Coop Inc
876.0,140180.0,0.6916403846871829,1655.0,492.0,1998.7205810546875,0.7220543806646526,2.869999885559082,5.845000267028809,13448.0,City of New Holstein - (WI)
877.0,282388.0,0.6032739420766169,3193.0,848.0,1780.444091796875,0.7218916379580332,2.3499999046325684,5.805000305175781,13467.0,New London Electric&Water Util
878.0,48785952.0,0.843468821596752,153436.0,70619.0,1882.851318359375,0.4778669934044162,3.9600000381469727,9.989999771118164,13478.0,"Entergy New Orleans, LLC"
879.0,416565.0,0.5664572610793239,4208.0,855.0,2144.297607421875,0.785884030418251,2.299999952316284,6.389999866485596,13481.0,City of New Richmond
880.0,1716657.0,0.6554988483223935,7760.0,3827.0,1740.513427734375,0.5448453608247422,3.7950000762939453,7.760000228881836,13482.0,New River Light & Power Co
881.0,2246750.0,0.8861611445693102,21842.0,8194.0,1574.60400390625,0.7096419741781889,2.630000114440918,5.590000152587891,13485.0,New Smyrna Beach City of
882.0,202131792.0,0.5192692220115089,779282.0,246878.0,2463.06787109375,0.7317761734519724,3.490000009536743,8.569999694824219,13511.0,New York State Elec & Gas Corp
883.0,202131792.0,0.5192692220115089,779282.0,246878.0,2463.06787109375,0.7317761734519724,3.490000009536743,8.569999694824219,13511.0,New York State Elec & Gas Corp
884.0,2256274.0,0.7178662183462818,10711.0,2848.0,2445.62646484375,0.6706189898235458,3.0899999141693115,8.734999656677246,13519.0,City of Newark - (DE)
885.0,10603276.0,0.7510866200879122,30510.0,13621.0,2504.634033203125,0.7257620452310718,4.519999980926514,8.359999656677246,13520.0,"New-Mac Electric Coop, Inc"
887.0,4749916.0,0.8584377748989541,10564.0,4700.0,2655.5400390625,0.743563044301401,5.110000133514404,10.074999809265137,13524.0,"Newberry Electric Coop, Inc"
888.0,1860676.0,0.7119412000587378,7489.0,2018.0,2742.51953125,0.7551074909867806,3.3399999141693115,8.609999656677246,13547.0,"Newnan Wtr, Sewer & Light Comm"
889.0,5327800.0,0.8563396050245157,15444.0,8188.0,2211.029052734375,0.7172364672364673,4.820000171661377,8.199999809265137,13550.0,City of Newport - (TN)
890.0,410937184.0,0.5566753652328746,1365470.0,456994.0,2500.523193359375,0.657810863658667,3.7200000286102295,9.270000457763672,13573.0,Niagara Mohawk Power Corp.
891.0,410937184.0,0.5566753652328746,1365470.0,456994.0,2500.523193359375,0.657810863658667,3.7200000286102295,9.270000457763672,13573.0,Niagara Mohawk Power Corp.
892.0,3104704.0,0.44092205700057086,24455.0,10395.0,1607.4046630859375,0.7113882641586587,2.9600000381469727,5.900000095367432,13602.0,City of Niles - (OH)
893.0,17437714.0,0.6712390465569493,152168.0,27333.0,2570.6279296875,0.8020608800799117,2.2699999809265137,6.880000114440918,13640.0,Northern Virginia Elec Coop
894.0,2111512.0,0.6435663642986617,10171.0,3377.0,2405.715087890625,0.7777013076393668,3.7100000381469727,7.320000171661377,13647.0,Noble County R E M C
895.0,11081021.0,0.8871980219417498,33669.0,11883.0,2683.6220703125,0.7095250824200303,4.099999904632568,8.960000038146973,13651.0,Nolin Rural Electric Coop Corp
896.0,4048786.0,0.6528466376110575,32822.0,10511.0,1945.061279296875,0.7588203034549997,2.799999952316284,6.360000133514404,13664.0,Norris Public Power District
897.0,5022807.0,0.8718986524820577,15202.0,7106.0,2290.8896484375,0.7718721220891988,4.5,8.229999542236328,13669.0,North Alabama Electric Coop
898.0,19250288.0,0.7789874043957681,28840.0,14997.0,2901.61181640625,0.7711165048543689,6.389999866485596,10.5600004196167,13676.0,"North Arkansas Elec Coop, Inc"
899.0,4811703.0,0.48412812876219163,25433.0,8132.0,2271.5439453125,0.6223803719576928,2.990000009536743,7.815000057220459,13679.0,Town of North Attleborough - (MA)
900.0,4286874.0,0.6228554451943418,12283.0,4014.0,2879.844970703125,0.8052593014735814,4.489999771118164,9.520000457763672,13693.0,"North Central Elec Coop, Inc - (OH)"
901.0,1895010.0,0.7161129532519676,5162.0,1905.0,2577.172119140625,0.7752808988764045,4.079999923706055,9.529999732971191,13694.0,"North Central Elec Coop, Inc - (ND)"
902.0,840033.0,0.5164060077290796,1544.0,646.0,2819.662353515625,0.852979274611399,5.71999979019165,11.399999618530273,13697.0,North Central Power Co Inc
903.0,20205492.0,0.8753027524545545,76635.0,32340.0,2253.48876953125,0.7272395119723364,3.859999895095825,7.590000152587891,13716.0,North Georgia Elec Member Corp
904.0,5005547.0,0.727092083294762,28289.0,11251.0,1797.809326171875,0.5619498745095267,3.069999933242798,7.130000114440918,13718.0,City of North Little Rock - (AR)
905.0,452985.0,0.6613272034128823,5904.0,1993.0,1717.984619140625,0.6393970189701897,2.7899999618530273,5.909999847412109,13725.0,City of North Platte
906.0,13388863.0,0.7813540262110041,32117.0,15180.0,2506.753173828125,0.7202104804309244,4.789999961853027,9.300000190734863,13734.0,Northeast Oklahoma Electric Co
907.0,6500693.0,0.7264752114610603,24114.0,6675.0,2753.7607421875,0.8302231069088496,3.3499999046325684,9.029999732971191,13735.0,Northcentral Mississippi E P A
908.0,1501151.0,0.6089879741311071,9389.0,3317.0,1973.8389892578125,0.7228671850037278,3.0199999809265137,6.650000095367432,13739.0,Northeast Power
909.0,832493.0,0.718623433606183,5635.0,1764.0,2065.42041015625,0.6670807453416149,3.069999933242798,6.440000057220459,13750.0,"Northern Electric Coop, Inc"
910.0,97394824.0,0.6573091755714662,396555.0,135651.0,2373.564697265625,0.7338023729369192,3.569999933242798,8.069999694824219,13756.0,Northern Indiana Pub Serv Co
911.0,2710185.0,0.7102992842964551,6229.0,2444.0,2937.966552734375,0.7736394284796918,4.769999980926514,9.350000381469727,13757.0,North Plains Electric Coop Inc
912.0,7486774.0,0.5966046335629382,18316.0,7640.0,2549.267578125,0.793350076435903,4.480000019073486,9.300000190734863,13758.0,"Northern Lights, Inc"
913.0,7486774.0,0.5966046335629382,18316.0,7640.0,2549.267578125,0.793350076435903,4.480000019073486,9.300000190734863,13758.0,"Northern Lights, Inc"
914.0,7486774.0,0.5966046335629382,18316.0,7640.0,2549.267578125,0.793350076435903,4.480000019073486,9.300000190734863,13758.0,"Northern Lights, Inc"
915.0,7261942.0,0.8555333679170793,15970.0,5075.0,2977.595703125,0.7780212899185974,4.309999942779541,11.420000076293945,13762.0,"Northern Neck Elec Coop, Inc"
916.0,44970652.0,0.6195055644215121,206031.0,70368.0,2259.34912109375,0.7083060316166014,3.509999990463257,7.690000057220459,13780.0,Northern States Power Co
917.0,44970652.0,0.6195055644215121,206031.0,70368.0,2259.34912109375,0.7083060316166014,3.509999990463257,7.690000057220459,13780.0,Northern States Power Co
918.0,156224544.0,0.6594678199612586,1231759.0,323625.0,2120.617919921875,0.6510827199151782,2.6500000953674316,6.96999979019165,13781.0,Northern States Power Co - Minnesota
919.0,156224544.0,0.6594678199612586,1231759.0,323625.0,2120.617919921875,0.6510827199151782,2.6500000953674316,6.96999979019165,13781.0,Northern States Power Co - Minnesota
920.0,156224544.0,0.6594678199612586,1231759.0,323625.0,2120.617919921875,0.6510827199151782,2.6500000953674316,6.96999979019165,13781.0,Northern States Power Co - Minnesota
921.0,4085977.0,0.758832341586267,9686.0,5386.0,2058.380859375,0.6849060499690275,5.090000152587891,9.710000038146973,13783.0,Northeast Louisiana Power Coop Inc.
922.0,280150.0,0.8177835184236718,7800.0,2882.0,1279.11669921875,0.6308974358974359,2.1700000762939453,4.190000057220459,13788.0,Northern Wasco County PUD
923.0,7103888.0,0.6623999683349663,14132.0,5731.0,2933.695068359375,0.7512737050665157,5.340000152587891,10.050000190734863,13799.0,Prairie Land Electric Coop Inc
924.0,4353824.0,0.7664409140219863,8438.0,3221.0,3114.31640625,0.7249348186774117,5.079999923706055,10.210000038146973,13807.0,Northwestern Electric Coop Inc - (OK)
925.0,13721432.0,0.6942176792736843,52959.0,17054.0,2436.89501953125,0.7149115353386583,3.680000066757202,8.260000228881836,13809.0,NorthWestern Energy - (SD)
926.0,3451847.0,0.597835171473469,10559.0,3232.0,2703.016357421875,0.8067998863528744,3.930000066757202,9.600000381469727,13815.0,Northwestern Wisconsin Elec Co
927.0,3451847.0,0.597835171473469,10559.0,3232.0,2703.016357421875,0.8067998863528744,3.930000066757202,9.600000381469727,13815.0,Northwestern Wisconsin Elec Co
928.0,518592.0,0.5567114263908525,1665.0,545.0,2572.14208984375,0.824024024024024,4.130000114440918,8.899999618530273,13826.0,City of Norway
929.0,19951338.0,0.9396863378010485,92892.0,39906.0,1877.43896484375,0.5993627007707876,3.0999999046325684,7.099999904632568,13830.0,Nueces Electric Cooperative
930.0,19951338.0,0.9396863378010485,92892.0,39906.0,1877.43896484375,0.5993627007707876,3.0999999046325684,7.099999904632568,13830.0,Nueces Electric Cooperative
931.0,6582866.0,0.5687177696709661,20361.0,5701.0,2996.677734375,0.6662737586562546,3.8399999141693115,9.880000114440918,13831.0,City of Norwich - (CT)
932.0,4895282.0,0.5475255634646953,28630.0,6319.0,2564.4814453125,0.6827803003842123,2.6600000858306885,8.720000267028809,13839.0,City of Norwood - (MA)
933.0,4541477.0,0.8512465026431839,11276.0,4061.0,2635.26953125,0.5956899609790706,3.700000047683716,8.84000015258789,13933.0,City of Oak Ridge
934.0,3671190.0,0.640265037331668,14776.0,4982.0,2408.50146484375,0.7497292907417433,3.759999990463257,8.1899995803833,13936.0,Oakdale Electric Coop
935.0,5376312.0,0.9050375784786078,36029.0,15046.0,1750.1290283203125,0.7668822337561408,3.1500000953674316,6.349999904632568,13955.0,City of Ocala
936.0,4548524.0,0.9364327748068654,9266.0,4842.0,2462.21826171875,0.6632851284265056,5.5,10.130000114440918,13962.0,Oconee Electric Member Corp
937.0,396237.0,0.6083517322785975,8373.0,1781.0,1781.511474609375,0.7604203989012301,1.9700000286102295,5.320000171661377,13963.0,Oconomowoc Utilities
939.0,120981848.0,0.6171984951965392,591529.0,217398.0,2106.830810546875,0.703684857378083,3.440000057220459,7.489999771118164,13998.0,Ohio Edison Co
940.0,120981848.0,0.6171984951965392,591529.0,217398.0,2106.830810546875,0.703684857378083,3.440000057220459,7.489999771118164,13998.0,Ohio Edison Co
941.0,228851216.0,0.6894447811051462,1134221.0,404170.0,2066.8056640625,0.6281280279592778,3.2200000286102295,7.440000057220459,14006.0,Ohio Power Co
942.0,228851216.0,0.6894447811051462,1134221.0,404170.0,2066.8056640625,0.6281280279592778,3.2200000286102295,7.440000057220459,14006.0,Ohio Power Co
944.0,3059524.0,0.7804077654620993,14242.0,6571.0,1916.230712890625,0.6849459345597528,3.569999933242798,6.889999866485596,14055.0,PUD No 1 of Okanogan County
945.0,9002338.0,0.8058310733592564,48216.0,15414.0,2346.02685546875,0.6745271279243404,3.259999990463257,7.460000038146973,14062.0,Oklahoma Electric Coop Inc
946.0,112684992.0,0.780137197560393,594594.0,226936.0,2079.02587890625,0.6427158699885973,3.3299999237060547,7.179999828338623,14063.0,Oklahoma Gas & Electric Co
947.0,112684992.0,0.780137197560393,594594.0,226936.0,2079.02587890625,0.6427158699885973,3.3299999237060547,7.179999828338623,14063.0,Oklahoma Gas & Electric Co
948.0,1870832.0,0.741916423521569,3382.0,1730.0,2678.99609375,0.7054997043169722,5.375,10.805000305175781,14078.0,City of Okolona
949.0,4970743.0,0.5999617316390986,19700.0,8031.0,2182.93798828125,0.7082233502538071,3.890000104904175,7.670000076293945,14109.0,"Oregon Trail El Cons Coop, Inc"
950.0,39152104.0,0.6997339737364212,346983.0,98236.0,1928.7095947265625,0.659213851975457,2.5399999618530273,6.570000171661377,14127.0,Omaha Public Power District
951.0,2862698.0,0.9118286457362337,10044.0,4118.0,2104.117431640625,0.6407805655117483,3.5199999809265137,9.460000038146973,14146.0,City of Opelika - (AL)
952.0,70651768.0,0.5621577563749669,188859.0,55909.0,3158.291748046875,0.6914947129869373,3.619999885559082,10.029999732971191,14154.0,Orange & Rockland Utils Inc
953.0,70651768.0,0.5621577563749669,188859.0,55909.0,3158.291748046875,0.6914947129869373,3.619999885559082,10.029999732971191,14154.0,Orange & Rockland Utils Inc
954.0,3424313.0,0.9100033344148756,7193.0,4171.0,2019.829833984375,0.455720839705269,6.190000057220459,11.960000038146973,14164.0,City of Orangeburg - (SC)
955.0,2851098.0,0.7728087544564007,8378.0,2550.0,2642.4423828125,0.7594891382191454,3.6600000858306885,10.489999771118164,14170.0,Orcas Power & Light Coop
956.0,9615819.0,0.9186090303059208,14781.0,6743.0,2942.021728515625,0.7856707935863608,5.599999904632568,12.869999885559082,14175.0,"Tri-County Electric Coop, Inc (SC)"
957.0,3939262.0,0.7427263515264623,14812.0,4707.0,2642.53466796875,0.7340669727248177,3.869999885559082,8.579999923706055,14192.0,Osage Valley Elec Coop Assn
958.0,163582.0,0.5787962590428115,2055.0,651.0,1774.7257080078125,0.6525547445255474,2.7899999618530273,5.019999980926514,14194.0,City of Orrville - (OH)
959.0,9580998.0,0.7070166655401817,14998.0,6736.0,2817.39794921875,0.7296306174156554,5.21999979019165,11.244999885559082,14224.0,Otero County Electric Coop Inc
960.0,13516549.0,0.6876189495827159,74832.0,25089.0,2028.6807861328125,0.6292361556553346,3.069999933242798,7.119999885559082,14232.0,Otter Tail Power Co
961.0,13516549.0,0.6876189495827159,74832.0,25089.0,2028.6807861328125,0.6292361556553346,3.069999933242798,7.119999885559082,14232.0,Otter Tail Power Co
962.0,13516549.0,0.6876189495827159,74832.0,25089.0,2028.6807861328125,0.6292361556553346,3.069999933242798,7.119999885559082,14232.0,Otter Tail Power Co
963.0,2999066.0,0.7612410273579397,6996.0,3305.0,2367.383056640625,0.7204116638078902,4.929999828338623,10.180000305175781,14238.0,Ouachita Electric Coop Corp
964.0,1212542.0,0.8601537988772519,11265.0,3416.0,1830.395751953125,0.762982689747004,2.559999942779541,5.510000228881836,14245.0,Overton Power District No 5
965.0,997111.0,0.6120077279424787,10738.0,3127.0,1689.047119140625,0.7358912274166511,2.2849998474121094,5.880000114440918,14246.0,City of Owatonna - (MN)
966.0,9394898.0,0.7687742345038618,52653.0,13830.0,2411.268798828125,0.8309118188897119,2.9000000953674316,7.690000057220459,14251.0,Owen Electric Coop Inc
967.0,10501625.0,0.7316302011319785,19772.0,9192.0,2626.70703125,0.5817823184301032,5.389999866485596,11.109999656677246,14268.0,City of Owensboro - (KY)
968.0,1145372.0,0.8165299577996437,4125.0,1738.0,1926.9979248046875,0.4353939393939394,3.4800000190734863,10.180000305175781,14275.0,City of Oxford - (MS)
969.0,9056314.0,0.8036282065512677,28784.0,14772.0,2173.2763671875,0.7010839355197331,4.679999828338623,8.109999656677246,14285.0,Ozark Border Electric Coop
970.0,11762395.0,0.7214733941903763,44405.0,16374.0,2470.2978515625,0.741402995158203,3.9000000953674316,8.029999732971191,14288.0,Ozark Electric Coop Inc - (MO)
971.0,13127172.0,0.7637429954440521,53912.0,20649.0,2246.81787109375,0.5676287282979671,3.680000066757202,8.100000381469727,14289.0,Ozarks Electric Coop Corp - (AR)
972.0,13127172.0,0.7637429954440521,53912.0,20649.0,2246.81787109375,0.5676287282979671,3.680000066757202,8.100000381469727,14289.0,Ozarks Electric Coop Corp - (AR)
973.0,994088.0,0.813946461538073,8983.0,3601.0,1499.1976318359375,0.8195480351775576,2.509999990463257,5.929999828338623,14324.0,PUD No 2 of Pacific County
974.0,1010277824.0,0.755916744423213,2686021.0,799392.0,2829.982421875,0.5940065248931412,3.3399999141693115,9.760000228881836,14328.0,Pacific Gas & Electric Co.
975.0,1010277824.0,0.755916744423213,2686021.0,799392.0,2829.982421875,0.5940065248931412,3.3399999141693115,9.760000228881836,14328.0,Pacific Gas & Electric Co.
978.0,165497104.0,0.6482464740879826,1473301.0,462564.0,1859.1737060546875,0.6960892580674282,2.4700000286102295,5.880000114440918,14354.0,PacifiCorp
979.0,165497104.0,0.6482464740879826,1473301.0,462564.0,1859.1737060546875,0.6960892580674282,2.4700000286102295,5.880000114440918,14354.0,PacifiCorp
980.0,165497104.0,0.6482464740879826,1473301.0,462564.0,1859.1737060546875,0.6960892580674282,2.4700000286102295,5.880000114440918,14354.0,PacifiCorp
981.0,165497104.0,0.6482464740879826,1473301.0,462564.0,1859.1737060546875,0.6960892580674282,2.4700000286102295,5.880000114440918,14354.0,PacifiCorp
982.0,165497104.0,0.6482464740879826,1473301.0,462564.0,1859.1737060546875,0.6960892580674282,2.4700000286102295,5.880000114440918,14354.0,PacifiCorp
983.0,165497104.0,0.6482464740879826,1473301.0,462564.0,1859.1737060546875,0.6960892580674282,2.4700000286102295,5.880000114440918,14354.0,PacifiCorp
984.0,165497104.0,0.6482464740879826,1473301.0,462564.0,1859.1737060546875,0.6960892580674282,2.4700000286102295,5.880000114440918,14354.0,PacifiCorp
985.0,7359690.0,0.7800302567845712,16465.0,7796.0,2530.69677734375,0.5871242028545399,5.130000114440918,9.720000267028809,14371.0,City of Paducah - (KY)
986.0,3062564.0,0.6660107281571893,21622.0,5543.0,2228.57470703125,0.7447507168624549,3.0299999713897705,7.329999923706055,14381.0,City of Painesville
987.0,6759665.0,0.9262691840492074,38066.0,12614.0,1998.860107421875,0.7901802133137182,3.059999942779541,7.329999923706055,14398.0,Palmetto Electric Coop Inc
988.0,1069277.0,0.6091179070267967,24782.0,5027.0,1542.6356201171875,0.5365184408038092,1.4500000476837158,5.340000152587891,14401.0,City of Palo Alto - (CA)
989.0,2400784.0,0.8315929928742575,7101.0,3509.0,2031.2293701171875,0.5935783692437685,4.460000038146973,8.949999809265137,14424.0,"Panola-Harrison Elec Coop, Inc"
990.0,2400784.0,0.8315929928742575,7101.0,3509.0,2031.2293701171875,0.5935783692437685,4.460000038146973,8.949999809265137,14424.0,"Panola-Harrison Elec Coop, Inc"
991.0,1473320.0,0.823405120793513,9981.0,4337.0,1712.3519287109375,0.6500350666265905,3.049999952316284,5.929999828338623,14446.0,Paragould Light & Water Comm
992.0,7010475.0,0.8579051501528698,12938.0,6156.0,2718.937744140625,0.7609367753903231,5.420000076293945,9.65999984741211,14455.0,City of Paris - (TN)
993.0,3874115.0,0.6144186847150166,24819.0,5247.0,2464.67041015625,0.8415326967242838,2.7200000286102295,7.75,14468.0,People's Cooperative Services
994.0,12097011.0,0.6937430824209849,55305.0,16267.0,2216.310546875,0.42110116625983185,2.5999999046325684,8.979999542236328,14534.0,City of Pasadena - (CA)
995.0,1094275.0,0.45645246067171735,4546.0,1650.0,2319.667724609375,0.546854377474703,3.4700000286102295,8.25,14537.0,Pascoag Utility District
,8473008.0,0.8970845876665958,23762.0,11445.0,2230.812255859375,0.6481356788149145,4.659999847412109,8.970000267028809,14557.0,
996.0,16004033.0,0.9012098397899373,43255.0,19180.0,2397.237060546875,0.6486880129464802,4.28000020980835,9.460000038146973,14563.0,Pearl River Valley El Pwr Assn
997.0,6128873.0,0.6690755249644532,21725.0,7469.0,2593.44873046875,0.7298504027617951,4.010000228881836,8.329999923706055,14599.0,"Paulding-Putman Elec Coop, Inc"
998.0,6128873.0,0.6690755249644532,21725.0,7469.0,2593.44873046875,0.7298504027617951,4.010000228881836,8.329999923706055,14599.0,"Paulding-Putman Elec Coop, Inc"
999.0,4618989.0,0.9389182460908052,12603.0,5992.0,2262.380126953125,0.6558755851781322,4.570000171661377,9.329999923706055,14602.0,Pea River Electric Coop
1000.0,6042851.0,0.4126340908842597,45244.0,13115.0,2039.15234375,0.6379188400671912,2.4600000381469727,6.78000020980835,14605.0,City of Peabody - (MA)
1001.0,5545727.0,0.9357194704764498,36851.0,12061.0,1993.201416015625,0.7363165178692572,2.9000000953674316,6.940000057220459,14606.0,"Peace River Electric Coop, Inc"
1002.0,32946234.0,0.9304930038406073,185653.0,70560.0,2007.8587646484375,0.47354473129979047,3.140000104904175,7.0,14610.0,Orlando Utilities Comm
1003.0,807211.0,0.9434283016756139,32806.0,12869.0,1030.0128173828125,0.6430835822715357,1.559999942779541,3.2300000190734863,14624.0,PUD No 2 of Grant County
1004.0,74466224.0,0.8586609675921817,715778.0,222941.0,1742.208984375,0.5985752565739657,2.3299999237060547,5.940000057220459,14626.0,"Pedernales Electric Coop, Inc"
1005.0,6752488.0,0.9185597654100564,14025.0,6972.0,2513.820068359375,0.73825311942959,5.320000171661377,10.005000114440918,14649.0,Planters Electric Member Corp
1006.0,1235674.0,0.7503328712345599,5653.0,2072.0,2120.322265625,0.7675570493543251,3.369999885559082,7.319999694824219,14653.0,PUD No 1 of Pend Oreille County
1007.0,1851439.0,0.785562187054516,31998.0,8515.0,1680.1600341796875,0.6324457778611163,2.0399999618530273,4.989999771118164,14668.0,Peninsula Light Company
1008.0,136290592.0,0.6105205124927908,414230.0,163883.0,2479.89404296875,0.7281075730874152,4.289999961853027,8.760000228881836,14711.0,Pennsylvania Electric Co
1009.0,136290592.0,0.6105205124927908,414230.0,163883.0,2479.89404296875,0.7281075730874152,4.289999961853027,8.760000228881836,14711.0,Pennsylvania Electric Co
1010.0,136290592.0,0.6105205124927908,414230.0,163883.0,2479.89404296875,0.7281075730874152,4.289999961853027,8.760000228881836,14711.0,Pennsylvania Electric Co
